price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type
33590,2014,gmc,sierra 1500 crew cab slt,good,8 cylinders,gas,57923,clean,other,,pickup
4000,1992,,1992 Corvette,fair,8 cylinders,gas,105000,salvage,manual,fwd,coupe
33990,2011,chevrolet,corvette grand sport,good,8 cylinders,gas,70976,clean,other,rwd,other
33590,2014,toyota,tundra crewmax sr5 pickup,good,,other,55251,clean,other,,pickup
27990,2018,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,37332,clean,other,4wd,pickup
15500,2017,,2017 IMPALA,like new,6 cylinders,gas,21000,rebuilt,automatic,fwd,sedan
21590,2018,toyota,camry hybrid le sedan 4d,good,,other,24527,clean,other,fwd,sedan
6900,2012,ford,focus se,excellent,4 cylinders,gas,151000,clean,automatic,fwd,sedan
10495,2013,ford,escape sel,excellent,4 cylinders,gas,109004,clean,automatic,fwd,SUV
31900,2016,gmc,sierra 3500,,,gas,140000,clean,automatic,,
19800,2012,ford,f250,,,gas,132000,clean,automatic,,
18800,2013,chevrolet,silverado 2500,,,gas,160000,clean,automatic,,
19900,2015,ford,f350,,,gas,175000,clean,automatic,,
31900,2017,chevrolet,silverado 2500,,,gas,98000,clean,automatic,,
71989,,,lac Escalade,,8 cylinders,gas,15629,clean,automatic,4wd,SUV
19990,2017,hyundai,sonata plug-in hybrid,good,,hybrid,29254,clean,manual,fwd,sedan
29990,2016,chevrolet,colorado extended cab,good,6 cylinders,gas,17302,clean,other,4wd,pickup
21990,2018,buick,regal sportback preferred,good,,gas,4988,clean,other,fwd,sedan
26590,2017,honda,pilot lx sport utility 4d,good,6 cylinders,gas,13836,clean,other,,other
26989,2013,nissan,titan,,8 cylinders,gas,66224,clean,automatic,4wd,pickup
16897,2018,hyundai,elantra,,4 cylinders,gas,71224,clean,other,fwd,sedan
18897,2012,bmw,535i,,6 cylinders,gas,105766,clean,other,rwd,sedan
3477,2010,honda,civic lx,good,4 cylinders,gas,204000,rebuilt,automatic,fwd,sedan
5477,2008,subaru,impreza 2.5i,excellent,4 cylinders,gas,138000,clean,manual,,hatchback
8477,2008,infiniti,g37s coupe,excellent,6 cylinders,gas,160000,rebuilt,manual,rwd,coupe
39500,2019,honda,passport elite,like new,6 cylinders,gas,9069,clean,automatic,4wd,SUV
3000,2000,chevrolet,s10 pickup,good,4 cylinders,gas,178000,clean,automatic,rwd,truck
8990,2006,infiniti,m35,good,6 cylinders,gas,133130,clean,automatic,fwd,sedan
8990,2006,infiniti,m35,good,6 cylinders,gas,133130,clean,automatic,fwd,sedan
26990,2016,toyota,tacoma,,6 cylinders,gas,102089,clean,automatic,rwd,pickup
8950,2014,toyota,corolla,good,4 cylinders,gas,131681,clean,automatic,fwd,sedan
7420,2012,kia,forte,,4 cylinders,gas,123245,clean,automatic,fwd,sedan
8970,2008,audi,a4,,4 cylinders,gas,97334,clean,other,4wd,sedan
17679,2007,toyota,fj cruiser,,6 cylinders,gas,173202,clean,automatic,4wd,SUV
15997,2007,lexus,ls 460,,8 cylinders,gas,126495,clean,automatic,rwd,sedan
12875,2002,toyota,tacoma,,6 cylinders,gas,176966,clean,automatic,rwd,truck
12250,2007,toyota,4runner sport,,,gas,189000,clean,automatic,,
13900,2014,nissan,altima 2.5 s,excellent,4 cylinders,gas,34761,clean,automatic,fwd,sedan
9300,2010,chrysler,town & country touring,good,6 cylinders,gas,93809,clean,automatic,fwd,mini-van
3995,2003,chrysler,pt cruiser,excellent,4 cylinders,gas,142000,clean,automatic,fwd,SUV
6250,2009,mercedes-benz,clk350,excellent,6 cylinders,gas,132000,clean,automatic,rwd,coupe
35495,,,Series,,4 cylinders,gas,14000,clean,automatic,rwd,sedan
10400,2006,dodge,dakota laramie quad cab,excellent,8 cylinders,gas,89200,clean,automatic,rwd,pickup
17900,2005,jeep,wrangler,excellent,6 cylinders,gas,117716,clean,manual,4wd,SUV
17900,2004,jeep,wrangler,excellent,6 cylinders,gas,113661,clean,automatic,fwd,SUV
12900,1999,jeep,wrangler,good,6 cylinders,gas,178587,clean,manual,4wd,SUV
18900,2011,ford,f250,,,gas,199000,clean,automatic,,
17700,2012,ram,2500,,,gas,135000,clean,automatic,,
6995,2011,subaru,outback,,6 cylinders,gas,154000,clean,automatic,,
21900,2013,ford,f250,,,gas,184000,clean,automatic,,
33900,2017,chevrolet,silverado 2500,,,gas,97000,clean,automatic,,
24900,2014,ford,f250,,,gas,119000,clean,automatic,,
1800,2003,honda,accord coupe,good,,gas,152735,clean,automatic,fwd,coupe
25000,2017,ram,1500,excellent,6 cylinders,gas,96000,clean,automatic,4wd,truck
15950,2016,,volkwagen gti,like new,4 cylinders,gas,65809,clean,manual,fwd,hatchback
7950,2008,toyota,rav4,good,4 cylinders,gas,173104,clean,automatic,,
23950,2015,nissan,370z,excellent,6 cylinders,gas,65919,clean,manual,rwd,coupe
12500,2009,ford,f-150,,8 cylinders,gas,194924,clean,automatic,rwd,
15900,2014,ford,flex,,6 cylinders,gas,122769,clean,automatic,fwd,
19500,2014,ford,mustang,,8 cylinders,gas,82283,clean,manual,rwd,coupe
9500,2015,volkswagen,passat,,4 cylinders,gas,103630,clean,automatic,fwd,sedan
10450,2008,lexus,ls 460,good,6 cylinders,gas,186915,clean,automatic,rwd,
18900,2015,chevrolet,traverse,,6 cylinders,gas,72508,clean,automatic,fwd,
12450,2013,kia,optima sx turbo,like new,4 cylinders,gas,95730,clean,automatic,fwd,sedan
11950,2011,infiniti,m37,excellent,6 cylinders,gas,111385,clean,automatic,,
18450,2014,ford,mustang gt,like new,8 cylinders,gas,147903,clean,automatic,rwd,
11950,2014,ford,focus st,good,4 cylinders,gas,150710,clean,manual,fwd,hatchback
4900,2004,mazda,b2300,good,4 cylinders,gas,207000,clean,automatic,,
27995,2012,ford,f250 super duty,,,gas,47380,clean,automatic,,
11950,2011,ford,edge sport,excellent,,gas,154733,clean,automatic,,SUV
7950,2015,chrysler,200 limited,good,4 cylinders,gas,153140,clean,automatic,fwd,sedan
8900,2011,toyota,camry se,excellent,4 cylinders,gas,164000,clean,automatic,fwd,sedan
5500,2007,acura,mdx,,,gas,158000,rebuilt,automatic,,
34590,2018,ford,f150 super cab xl pickup 4d,good,6 cylinders,gas,20856,clean,other,,pickup
15590,2012,acura,tsx sedan 4d,good,,other,71123,clean,other,fwd,sedan
27590,2019,chevrolet,camaro lt coupe 2d,good,,gas,18056,clean,other,rwd,coupe
24590,2017,chevrolet,silverado 1500 regular,good,6 cylinders,gas,40784,clean,other,,pickup
21990,2017,chrysler,pacifica touring-l,good,6 cylinders,gas,20941,clean,other,fwd,van
31590,2017,jeep,wrangler unlimited sport,good,6 cylinders,gas,30577,clean,other,4wd,other
71989,,rover,sport,,6 cylinders,gas,41865,clean,automatic,4wd,SUV
22499,2018,volkswagen,tiguan,,,gas,24942,clean,automatic,,SUV
38900,2015,ford,f-250,,,diesel,175711,clean,automatic,4wd,pickup
38900,2015,ford,f-250,,,diesel,175711,clean,automatic,4wd,pickup
24989,2008,cadillac,xlr,,8 cylinders,gas,71637,clean,automatic,rwd,convertible
10000,1989,gmc,sierra 1500,excellent,8 cylinders,gas,155778,clean,automatic,rwd,truck
1800,1985,chevrolet,c10,fair,8 cylinders,gas,35000,clean,automatic,,
64495,2019,ford,f450 super duty regular cab & chassis,excellent,,diesel,16190,clean,automatic,,
19900,2018,nissan,rogue sv,excellent,4 cylinders,gas,66300,clean,automatic,fwd,SUV
58989,2015,tesla,model s,,,electric,23906,clean,automatic,,sedan
18600,2015,toyota,sienna xle,excellent,6 cylinders,gas,114542,clean,automatic,fwd,mini-van
16935,2018,kia,sportage,,4 cylinders,gas,65096,clean,automatic,4wd,SUV
20447,2018,kia,sorento,,4 cylinders,gas,42159,clean,automatic,fwd,SUV
0,2017,gmc,sierra 1500,,8 cylinders,gas,60015,clean,other,4wd,truck
23500,2016,acura,rdx awd,good,6 cylinders,gas,71000,clean,automatic,4wd,SUV
30990,2017,toyota,tundra double cab sr,good,8 cylinders,gas,41124,clean,other,,pickup
8950,2014,toyota,corolla,good,4 cylinders,gas,131681,clean,automatic,fwd,sedan
34500,2012,bmw,x6,,8 cylinders,gas,53723,clean,automatic,,
16306,2017,mazda,mazda3 4-door,,4 cylinders,gas,101982,clean,automatic,fwd,sedan
16868,2017,kia,sedona,,6 cylinders,gas,88062,clean,automatic,fwd,van
26990,2017,nissan,titan crew cab sv pickup,good,8 cylinders,gas,34365,clean,other,,pickup
39590,2020,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,1419,clean,other,rwd,coupe
8900,2010,honda,accord lx,good,4 cylinders,gas,134037,clean,automatic,fwd,sedan
6250,2008,honda,pilot ex-l,excellent,6 cylinders,gas,150000,clean,automatic,fwd,SUV
38995,2012,ford,f-250 super duty,,,gas,9205,clean,automatic,4wd,
31990,2016,chevrolet,silverado 1500,,8 cylinders,,107597,clean,automatic,4wd,pickup
16590,2015,volkswagen,beetle 1.8t fleet,good,,gas,39649,clean,other,fwd,hatchback
32990,2018,toyota,highlander xle sport,good,6 cylinders,gas,23971,clean,other,,other
18990,2018,mitsubishi,eclipse cross es,good,,other,15808,clean,other,,hatchback
22590,2018,subaru,impreza 2.0i sport wagon,good,,gas,17472,clean,other,,wagon
17990,2018,toyota,corolla le sedan 4d,good,,other,14277,clean,other,fwd,sedan
16990,2018,chevrolet,trax ls sport utility,good,,gas,25697,clean,other,fwd,hatchback
21990,2017,honda,accord sport se sedan 4d,good,,gas,33449,clean,other,fwd,sedan
18590,2017,kia,soul ! wagon 4d,good,,gas,20729,clean,other,fwd,wagon
24990,2018,ford,explorer sport utility 4d,good,,gas,24652,clean,other,fwd,other
23000,1967,chevrolet,c10 truck,good,8 cylinders,gas,999999,clean,automatic,rwd,truck
8999,2014,nissan,sentra sv sedan 4d,like new,4 cylinders,gas,73262,rebuilt,automatic,fwd,sedan
23900,2015,chevrolet,silverado 2500,,,gas,144000,clean,automatic,,
10882,2015,,#NAME?,excellent,,gas,129000,rebuilt,automatic,,
11882,2016,,#NAME?,excellent,,gas,124021,rebuilt,automatic,,
26900,2012,chevrolet,silverado 2500,,,gas,91000,clean,automatic,,
19800,2014,ford,f250,,,gas,175000,clean,automatic,,
22900,2015,gmc,sierra 2500,,,gas,184000,clean,automatic,,
7800,2010,cadillac,srx,,6 cylinders,gas,96743,clean,automatic,,
11995,2007,chevrolet,tahoe,,,gas,170865,clean,automatic,4wd,
17995,2017,ram,promaster 1500 cargo van,,,gas,147064,clean,automatic,,
18800,2013,ford,f250,,,gas,176000,clean,automatic,,
10998,2013,nissan,murano,,,gas,143392,clean,automatic,fwd,SUV
25800,2020,jeep,renegade limited sport,like new,4 cylinders,gas,7900,lien,automatic,,other
4700,1988,honda,crx,like new,4 cylinders,gas,104266,clean,automatic,fwd,hatchback
8800,2007,lexus,es 350 sedan,like new,6 cylinders,gas,153000,clean,automatic,fwd,sedan
8700,2014,ford,focus se flex fuel,like new,4 cylinders,gas,44000,clean,automatic,fwd,sedan
8995,2009,dodge,nitro slt,like new,6 cylinders,gas,83000,clean,automatic,fwd,SUV
21900,2012,chevrolet,silverado 2500,,,gas,104000,clean,automatic,,
39989,2016,ram,2500,,8 cylinders,gas,67277,clean,automatic,4wd,pickup
23990,2010,chevrolet,camaro,excellent,8 cylinders,gas,19000,clean,manual,rwd,coupe
25900,2013,ford,f250,,,gas,135000,clean,automatic,,
24900,2015,ford,f250,,,gas,153000,clean,automatic,,
12989,2013,cadillac,cts sedan,,6 cylinders,,73857,clean,automatic,rwd,sedan
28299,2018,lexus,is,,,gas,31608,clean,automatic,fwd,sedan
16989,2014,gmc,acadia,,6 cylinders,gas,82459,clean,automatic,fwd,SUV
0,2014,toyota,corolla,good,4 cylinders,gas,131681,clean,automatic,fwd,sedan
19276,2016,subaru,crosstrek,,4 cylinders,gas,122963,clean,automatic,4wd,SUV
11988,2016,kia,soul,,4 cylinders,gas,78642,clean,automatic,fwd,wagon
17897,2015,lincoln,mkz,,6 cylinders,gas,91067,clean,other,fwd,sedan
15950,2011,chevrolet,silverado 1500,good,8 cylinders,gas,147991,clean,automatic,rwd,
24699,2018,audi,a4,,,gas,67294,clean,automatic,,sedan
22795,2015,mercedes-benz,c-class,,4 cylinders,gas,67870,clean,automatic,,sedan
80000,2018,,kenworth t680,excellent,6 cylinders,diesel,395937,clean,manual,,truck
11275,2013,volkswagen,cc,,4 cylinders,gas,78436,clean,automatic,fwd,sedan
27977,2017,toyota,tacoma,,4 cylinders,gas,39402,clean,automatic,rwd,truck
3600,1997,ford,f150,good,8 cylinders,gas,206000,clean,manual,,truck
50990,2017,mercedes-benz,s-class,,8 cylinders,gas,68643,clean,automatic,,sedan
5999,2009,acura,tl,good,6 cylinders,gas,154000,rebuilt,automatic,rwd,sedan
1000,1973,toyota,,,,other,999999,missing,other,,
5495,2008,cadillac,dts,good,8 cylinders,gas,125896,clean,automatic,,sedan
5795,2007,cadillac,dts,excellent,8 cylinders,gas,104500,clean,automatic,,sedan
15500,1971,chevrolet,monte carlo,,8 cylinders,gas,60483,clean,automatic,,
7500,2008,chrysler,aspen,like new,8 cylinders,gas,191000,clean,automatic,rwd,SUV
6900,2003,ford,ranger edge 4x4,good,6 cylinders,gas,230000,clean,automatic,4wd,pickup
11900,2007,chevrolet,silverado 2500,,,gas,198000,clean,automatic,,
8500,2007,ford,expedition,,8 cylinders,gas,196014,clean,automatic,4wd,
26900,2012,ford,f250,,,gas,126000,clean,automatic,,
27900,2015,chevrolet,silverado 2500,,,gas,134000,clean,automatic,,
30900,2014,ford,f250,,,gas,96000,clean,automatic,,
10900,2002,chevrolet,silverado 2500,,,gas,178000,clean,automatic,,
29000,2019,toyota,tacoma,excellent,6 cylinders,gas,29500,clean,automatic,4wd,pickup
17900,2012,ford,f250,,,gas,161000,clean,automatic,,
4477,2006,chevrolet,express 3500 van,,8 cylinders,gas,250000,clean,automatic,,van
17900,2011,chevrolet,silverado 2500,,,gas,186000,clean,automatic,,
17500,2010,jeep,wrangler unlimited,good,6 cylinders,gas,176000,clean,automatic,4wd,other
750,2004,saturn,l300,fair,6 cylinders,gas,91553,clean,automatic,fwd,wagon
16977,2015,honda,cr-v,,4 cylinders,gas,134543,clean,automatic,fwd,SUV
30990,2016,chevrolet,colorado crew cab z71,good,,other,34940,clean,other,4wd,pickup
19900,2012,ford,f250,,,gas,168000,clean,automatic,,
6500,2011,hyundai,genesis coupe 2.0t,excellent,4 cylinders,gas,197000,clean,automatic,rwd,coupe
20900,2010,gmc,sierra 2500,,,gas,139000,clean,automatic,,
62977,2017,chevrolet,corvette,,8 cylinders,gas,1006,clean,automatic,rwd,coupe
10945,2016,chevrolet,cruze limited lt,,,gas,80501,clean,automatic,,
14500,2018,hyundai,elantra sel,,,gas,71996,clean,automatic,,
10500,2007,gmc,yukon,good,8 cylinders,gas,173000,clean,automatic,,
13510,2017,ford,fusion hybrid titanium,,,gas,110157,clean,automatic,,
10400,2006,dodge,dakota laramie quad cab,excellent,8 cylinders,gas,89200,clean,automatic,rwd,pickup
14989,2014,chevrolet,express cargo van,,8 cylinders,gas,204477,clean,automatic,rwd,van
16700,2013,ford,f-150,,8 cylinders,gas,180917,clean,other,4wd,truck
15897,2018,chevrolet,malibu,,4 cylinders,gas,65950,clean,other,fwd,sedan
23900,2015,ram,1500,,,diesel,107663,clean,automatic,4wd,pickup
6695,2014,dodge,grand caravan,good,6 cylinders,gas,152000,clean,automatic,,
23900,2013,ford,f150,,,gas,147898,clean,automatic,4wd,other
32900,2015,gmc,yukon xl,,,other,100628,clean,automatic,rwd,SUV
26900,2016,dodge,charger,,,gas,62069,clean,automatic,rwd,sedan
34900,2013,ford,f-150,,,other,130818,clean,automatic,4wd,pickup
8900,2009,toyota,highlander suv,excellent,6 cylinders,gas,186000,clean,automatic,fwd,SUV
4000,2010,hyundai,elantra,good,4 cylinders,gas,179076,clean,automatic,,sedan
11295,2014,chevrolet,sonic,,4 cylinders,gas,49019,clean,automatic,fwd,hatchback
20900,2013,ford,f250,,,gas,139000,clean,automatic,,
2000,2005,bmw,x3,fair,6 cylinders,gas,200000,clean,automatic,4wd,SUV
18900,2017,fiat,124 spider,excellent,4 cylinders,gas,16200,clean,manual,rwd,convertible
2300,1999,jeep,grand cherokee,good,4 cylinders,gas,258874,clean,automatic,rwd,
15156,2016,nissan,rogue,,4 cylinders,gas,78000,clean,automatic,fwd,SUV
14655,2015,toyota,camry,,4 cylinders,gas,133131,clean,automatic,fwd,sedan
8877,2015,nissan,altima,,4 cylinders,gas,153034,clean,automatic,fwd,sedan
15685,2014,subaru,legacy,,4 cylinders,gas,76653,clean,automatic,4wd,sedan
16590,2016,jeep,renegade sport suv 4d,good,,gas,35835,clean,other,4wd,other
36990,2020,dodge,challenger r/t coupe 2d,good,,other,4269,clean,other,rwd,coupe
26990,2016,ford,f150 regular cab xl pickup,good,6 cylinders,gas,14230,clean,other,,pickup
27990,2018,acura,rdx technology pkg sport,good,6 cylinders,gas,30791,clean,other,,other
39990,2019,nissan,370z nismo coupe 2d,good,6 cylinders,gas,8373,clean,other,rwd,coupe
16590,2014,volkswagen,jetta sportwagen 2.0l,good,,gas,40364,clean,automatic,fwd,wagon
26990,2018,bmw,3 series 330i xdrive sedan,good,,gas,28260,clean,other,,sedan
21590,2017,buick,regal premium ii sedan 4d,good,,gas,14934,clean,other,fwd,sedan
25500,2015,jaguar,xj,,6 cylinders,,71114,clean,automatic,rwd,sedan
11500,2012,,mazdaspeed3,good,4 cylinders,gas,79000,clean,manual,fwd,hatchback
6900,2014,ford,fusion se,,,gas,116000,rebuilt,automatic,,
8500,2010,ford,taurus,,6 cylinders,gas,159224,clean,automatic,4wd,sedan
3900,2006,hyundai,tucson,,4 cylinders,gas,261047,clean,automatic,fwd,
34900,2012,ram,2500,,6 cylinders,diesel,182868,clean,automatic,4wd,
5250,1999,toyota,4runner,good,6 cylinders,gas,335000,clean,automatic,4wd,SUV
13900,2014,buick,encore,,4 cylinders,gas,54486,clean,automatic,fwd,
8495,2013,kia,optima,good,4 cylinders,gas,127000,clean,automatic,rwd,sedan
29900,2015,chevrolet,silverado 3500,,,gas,161000,clean,automatic,,
16900,2008,chevrolet,silverado 3500,,,gas,172000,clean,automatic,,
24900,2015,ford,f250,,,gas,143000,clean,automatic,,
18900,2011,chevrolet,silverado 2500,,,gas,171000,clean,automatic,,
33900,2019,ford,f250,,,gas,134000,clean,automatic,,
20900,2011,chevrolet,silverado 2500,,,gas,182000,clean,automatic,,
30900,2015,ford,f250,,,gas,95000,clean,automatic,,
29900,2019,chevrolet,silverado 2500,,,gas,163000,clean,automatic,,
26900,2012,ford,f250,,,gas,80000,clean,automatic,,
23500,2013,chevrolet,silverado 2500hd,,8 cylinders,gas,198433,clean,automatic,4wd,
39900,2016,ford,super duty f-450 drw chassis cab,,8 cylinders,diesel,162643,clean,automatic,4wd,
59900,2017,chevrolet,ss sedan,,8 cylinders,gas,3050,clean,automatic,rwd,sedan
24590,2013,gmc,sierra 1500 extended cab slt,good,8 cylinders,other,80318,clean,other,,pickup
18998,2015,acura,tlx,,,gas,56476,clean,automatic,fwd,sedan
8995,2011,nissan,murano sl,excellent,6 cylinders,gas,113374,clean,automatic,fwd,SUV
32990,2013,tesla,model s signature,good,,electric,62588,clean,other,rwd,sedan
11989,2008,bmw,z4,,6 cylinders,gas,90935,clean,automatic,rwd,convertible
29990,2018,volvo,s90 t5 momentum sedan 4d,good,,gas,13859,clean,other,,sedan
12500,1999,toyota,4runner,excellent,8 cylinders,gas,172000,clean,automatic,rwd,SUV
36990,2016,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,23190,clean,other,4wd,pickup
23590,2017,nissan,frontier king cab sv,good,,gas,37091,clean,other,fwd,pickup
29989,2015,chevrolet,suburban,,8 cylinders,,131993,clean,automatic,rwd,SUV
7499,2011,honda,accord,,,gas,167430,clean,automatic,,sedan
36995,2017,chevrolet,silverado 2500hd,,,gas,43553,clean,automatic,4wd,
10995,2011,nissan,frontier s,good,6 cylinders,gas,139100,clean,automatic,,pickup
65989,,,ierra 1500,,6 cylinders,diesel,957,clean,automatic,4wd,pickup
10500,2009,mercedes-benz,c300 sport,excellent,6 cylinders,gas,87000,clean,automatic,,sedan
41000,2014,rover,hse,like new,8 cylinders,gas,60000,clean,automatic,4wd,
25590,2017,jeep,grand cherokee laredo sport,good,6 cylinders,other,31315,clean,other,4wd,SUV
17990,2013,subaru,xv crosstrek premium,good,,gas,57371,clean,other,,hatchback
24699,2019,volkswagen,jetta,,,gas,11478,clean,automatic,,sedan
10900,2009,nissan,titan,good,8 cylinders,gas,199912,clean,automatic,rwd,truck
8000,2012,kia,soul,excellent,4 cylinders,gas,132423,clean,automatic,fwd,hatchback
30990,2019,ford,ranger supercrew xl pickup,good,,other,1834,clean,other,,pickup
32995,,,r XF,,4 cylinders,gas,22105,clean,automatic,rwd,sedan
10500,2011,mercedes-benz,benz e350,,6 cylinders,gas,132000,clean,automatic,rwd,
140000,2015,jeep,renegade,like new,6 cylinders,gas,49658,rebuilt,other,fwd,SUV
8600,2010,ford,escape,good,4 cylinders,gas,40500,clean,automatic,fwd,SUV
4995,2007,toyota,camry,excellent,4 cylinders,gas,166000,clean,automatic,fwd,sedan
6499,2012,chevrolet,cruze ls,excellent,4 cylinders,gas,138000,clean,automatic,fwd,sedan
27900,2014,chevrolet,silverado 3500hd,good,8 cylinders,diesel,170525,clean,automatic,4wd,truck
31590,2019,cadillac,xt4 sport suv 4d,good,,other,12102,clean,other,fwd,hatchback
21990,2015,mercedes-benz,glk,,4 cylinders,diesel,90508,clean,automatic,,SUV
4800,2004,chevrolet,avalanche,good,8 cylinders,gas,226386,clean,automatic,4wd,pickup
23000,1947,ford,,,,gas,12334,clean,automatic,,
17000,1967,chevrolet,c10,,,gas,62111,clean,automatic,,
20900,2013,ford,f250,,,gas,127000,clean,automatic,,
24900,2012,chevrolet,silverado 2500,,,gas,143000,clean,automatic,,
